ticker,date,period_ending,estimate,reported,surprise,surprise%
RH,08-Dec-2022,Oct 2022,4.72,5.67,0.95,20.13
RHI,20-Oct-2022,Sep 2022,1.65,1.53,-0.12,-7.27
RHP,31-Oct-2022,Sep 2022,1.73,1.72,-0.01,-0.58
RICK,14-Dec-2022,Sep 2022,1.41,1.45,0.04,2.84
RIDE,08-Nov-2022,Sep 2022,-0.28,-0.28,0.0,0.0
RIGL,03-Nov-2022,Sep 2022,-0.13,-0.11,0.02,15.38
RIVN,09-Nov-2022,Sep 2022,-1.78,-1.57,0.21,11.8
RJF,26-Oct-2022,Sep 2022,2.0,2.08,0.08,4.0
RKT,03-Nov-2022,Sep 2022,-0.02,-0.08,-0.06,-300.0
RL,10-Nov-2022,Sep 2022,2.09,2.23,0.14,6.7
RLAY,03-Nov-2022,Sep 2022,-0.71,-0.76,-0.05,-7.04
RLI,19-Oct-2022,Sep 2022,0.33,0.5,0.17,51.52
RLJ,02-Nov-2022,Sep 2022,0.39,0.07,-0.32,-82.05
RLMD,10-Nov-2022,Sep 2022,-1.4,-1.31,0.09,6.43
RM,01-Nov-2022,Sep 2022,0.92,1.06,0.14,15.22
RMAX,03-Nov-2022,Sep 2022,0.59,0.56,-0.03,-5.08
RMBS,31-Oct-2022,Sep 2022,0.41,0.46,0.05,12.2
RMD,27-Oct-2022,Sep 2022,1.51,1.51,0.0,0.0
RMR,14-Nov-2022,Sep 2022,0.58,0.57,-0.01,-1.72
RNA,08-Nov-2022,Sep 2022,-0.97,-0.82,0.15,15.46
RNG,09-Nov-2022,Sep 2022,0.51,0.55,0.04,7.84
RNR,01-Nov-2022,Sep 2022,-7.42,-9.27,-1.85,-24.93
RNST,25-Oct-2022,Sep 2022,0.79,0.79,0.0,0.0
ROAD,22-Nov-2022,Sep 2022,0.23,0.25,0.02,8.7
ROCK,03-Nov-2022,Sep 2022,1.03,1.12,0.09,8.74
ROIC,25-Oct-2022,Sep 2022,0.28,0.15,-0.13,-46.43
ROK,02-Nov-2022,Sep 2022,2.94,3.04,0.1,3.4
ROKU,02-Nov-2022,Sep 2022,-1.37,-0.88,0.49,35.77
ROL,26-Oct-2022,Sep 2022,0.2,0.22,0.02,10.0
ROP,26-Oct-2022,Sep 2022,3.44,3.67,0.23,6.69
ROST,17-Nov-2022,Oct 2022,0.81,1.0,0.19,23.46
RPAY,09-Nov-2022,Sep 2022,0.19,0.24,0.05,26.32
RPD,02-Nov-2022,Sep 2022,0.05,0.14,0.09,180.0
RPM,05-Oct-2022,Aug 2022,1.31,1.47,0.16,12.21
RPRX,08-Nov-2022,Sep 2022,0.71,0.73,0.02,2.82
RPT,02-Nov-2022,Sep 2022,0.25,0.27,0.02,8.0
RRC,24-Oct-2022,Sep 2022,1.36,1.37,0.01,0.74
RRR,27-Oct-2022,Sep 2022,0.49,0.84,0.35,71.43
RS,27-Oct-2022,Sep 2022,6.2,6.48,0.28,4.52
RSG,27-Oct-2022,Sep 2022,1.21,1.34,0.13,10.74
RSI,02-Nov-2022,Sep 2022,-0.12,-0.08,0.04,33.33
RTX,25-Oct-2022,Sep 2022,1.11,1.21,0.1,9.01
RUN,02-Nov-2022,Sep 2022,-0.01,0.96,0.97,9700.0
RUTH,04-Nov-2022,Sep 2022,0.18,0.16,-0.02,-11.11
RVLV,02-Nov-2022,Sep 2022,0.07,0.16,0.09,128.57
RVMD,07-Nov-2022,Sep 2022,-0.87,-0.87,0.0,0.0
RVNC,08-Nov-2022,Sep 2022,-0.85,-1.17,-0.32,-37.65
RWT,27-Oct-2022,Sep 2022,-0.03,0.16,0.19,633.33
RXDX,09-Nov-2022,Sep 2022,-0.89,-0.9,-0.01,-1.12
RXRX,08-Nov-2022,Sep 2022,-0.36,-0.35,0.01,2.78
RXST,07-Nov-2022,Sep 2022,-0.7,-0.61,0.09,12.86
RYAM,01-Nov-2022,Sep 2022,0.11,0.28,0.17,154.55
RYAN,10-Nov-2022,Sep 2022,0.28,0.25,-0.03,-10.71
RYI,02-Nov-2022,Sep 2022,2.47,1.48,-0.99,-40.08
RYN,02-Nov-2022,Sep 2022,0.1,0.15,0.05,50.0
S,06-Dec-2022,Oct 2022,-0.22,-0.16,0.06,27.27
SABR,02-Nov-2022,Sep 2022,-0.25,-0.25,0.0,0.0
SAGE,08-Nov-2022,Sep 2022,-2.16,-2.31,-0.15,-6.94
SAH,27-Oct-2022,Sep 2022,2.5,2.23,-0.27,-10.8
SAIA,31-Oct-2022,Sep 2022,3.68,3.67,-0.01,-0.27
SAIC,05-Dec-2022,Oct 2022,1.74,1.9,0.16,9.2
SAM,20-Oct-2022,Sep 2022,3.16,3.82,0.66,20.89
SANA,02-Nov-2022,Sep 2022,-0.39,-0.48,-0.09,-23.08
SANM,07-Nov-2022,Sep 2022,1.36,1.5,0.14,10.29
SASR,20-Oct-2022,Sep 2022,1.02,0.75,-0.27,-26.47
SATS,02-Nov-2022,Sep 2022,0.35,0.27,-0.08,-22.86
SAVA,07-Nov-2022,Sep 2022,-0.47,-0.51,-0.04,-8.51
SAVE,26-Oct-2022,Sep 2022,-0.09,0.03,0.12,133.33
SBAC,31-Oct-2022,Sep 2022,3.04,0.91,-2.13,-70.07
SBCF,27-Oct-2022,Sep 2022,0.61,0.47,-0.14,-22.95
SBGI,02-Nov-2022,Sep 2022,0.19,0.36,0.17,89.47
SBH,10-Nov-2022,Sep 2022,0.48,0.5,0.02,4.17
SBOW,02-Nov-2022,Sep 2022,2.74,3.19,0.45,16.42
SBRA,07-Nov-2022,Sep 2022,0.38,-0.22,-0.6,-157.89
SBSI,25-Oct-2022,Sep 2022,0.97,0.84,-0.13,-13.4
SBUX,03-Nov-2022,Sep 2022,0.73,0.81,0.08,10.96
SCCO,28-Oct-2022,Sep 2022,0.55,0.67,0.12,21.82
SCHN,24-Oct-2022,Aug 2022,0.48,0.5,0.02,4.17
SCHW,17-Oct-2022,Sep 2022,1.05,1.1,0.05,4.76
SCI,01-Nov-2022,Sep 2022,0.51,0.68,0.17,33.33
SCL,19-Oct-2022,Sep 2022,1.61,2.01,0.4,24.84
SCSC,08-Nov-2022,Sep 2022,1.05,1.07,0.02,1.9
SCVL,16-Nov-2022,Oct 2022,1.18,1.18,0.0,0.0
SDGR,03-Nov-2022,Sep 2022,-0.61,-0.56,0.05,8.2
SEAS,09-Nov-2022,Sep 2022,2.19,1.99,-0.2,-9.13
SEE,01-Nov-2022,Sep 2022,0.91,0.98,0.07,7.69
SEER,08-Nov-2022,Sep 2022,-0.38,-0.38,0.0,0.0
SEIC,26-Oct-2022,Sep 2022,0.69,0.77,0.08,11.59
SEM,03-Nov-2022,Sep 2022,0.44,0.21,-0.23,-52.27
SENS,08-Nov-2022,Sep 2022,-0.04,-0.13,-0.09,-225.0
SFBS,17-Oct-2022,Sep 2022,1.25,1.17,-0.08,-6.4
SFIX,06-Dec-2022,Oct 2022,-0.44,-0.46,-0.02,-4.55
SFL,14-Nov-2022,Sep 2022,0.23,0.28,0.05,21.74
SFM,08-Nov-2022,Sep 2022,0.52,0.61,0.09,17.31
SFNC,25-Oct-2022,Sep 2022,0.62,0.64,0.02,3.23
SFST,25-Oct-2022,Sep 2022,1.03,1.04,0.01,0.97
SG,08-Nov-2022,Sep 2022,-0.37,-0.33,0.04,10.81
SGEN,27-Oct-2022,Sep 2022,-0.92,-1.03,-0.11,-11.96
SGH,04-Oct-2022,Aug 2022,0.65,0.8,0.15,23.08
SGMO,03-Nov-2022,Sep 2022,-0.35,-0.34,0.01,2.86
SGRY,08-Nov-2022,Sep 2022,0.04,-0.02,-0.06,-150.0
SHAK,03-Nov-2022,Sep 2022,-0.06,-0.06,0.0,0.0
SHBI,27-Oct-2022,Sep 2022,0.45,0.49,0.04,8.89
SHC,02-Nov-2022,Sep 2022,0.22,0.23,0.01,4.55
SHCR,10-Nov-2022,Sep 2022,-0.05,-0.01,0.04,80.0
SHEN,02-Nov-2022,Sep 2022,0.03,-0.03,-0.06,-200.0
SHLS,14-Nov-2022,Sep 2022,0.08,0.1,0.02,25.0
SHO,08-Nov-2022,Sep 2022,0.23,0.24,0.01,4.35
SHOO,02-Nov-2022,Sep 2022,0.79,0.79,0.0,0.0
SHW,25-Oct-2022,Sep 2022,2.6,2.83,0.23,8.85
SHYF,27-Oct-2022,Sep 2022,0.45,0.53,0.08,17.78
SIBN,07-Nov-2022,Sep 2022,-0.45,-0.41,0.04,8.89
SIG,06-Dec-2022,Oct 2022,0.3,0.74,0.44,146.67
SIGI,02-Nov-2022,Sep 2022,1.16,0.99,-0.17,-14.66
SILK,08-Nov-2022,Sep 2022,-0.44,-0.29,0.15,34.09
SIRI,01-Nov-2022,Sep 2022,0.09,0.07,-0.02,-22.22
SITC,25-Oct-2022,Sep 2022,0.28,0.29,0.01,3.57
SITE,02-Nov-2022,Sep 2022,1.53,1.6,0.07,4.58
SITM,02-Nov-2022,Sep 2022,0.85,0.97,0.12,14.12
SIX,10-Nov-2022,Sep 2022,1.65,1.39,-0.26,-15.76
SJM,21-Nov-2022,Oct 2022,2.19,2.4,0.21,9.59
SJW,27-Oct-2022,Sep 2022,0.67,0.83,0.16,23.88
SKIN,08-Nov-2022,Sep 2022,0.02,0.02,0.0,0.0
SKLZ,02-Nov-2022,Sep 2022,-0.14,-0.1,0.04,28.57
SKT,02-Nov-2022,Sep 2022,0.43,0.47,0.04,9.3
SKX,25-Oct-2022,Sep 2022,0.74,0.55,-0.19,-25.68
SKY,01-Nov-2022,Sep 2022,1.76,2.51,0.75,42.61
SKYW,27-Oct-2022,Sep 2022,0.72,0.96,0.24,33.33
SLAB,26-Oct-2022,Sep 2022,1.13,1.21,0.08,7.08
SLB,21-Oct-2022,Sep 2022,0.55,0.63,0.08,14.55
SLCA,28-Oct-2022,Sep 2022,0.38,0.43,0.05,13.16
SLG,19-Oct-2022,Sep 2022,1.64,0.11,-1.53,-93.29
SLGC,14-Nov-2022,Sep 2022,-0.2,-0.18,0.02,10.0
SLGN,26-Oct-2022,Sep 2022,1.22,1.27,0.05,4.1
SLM,26-Oct-2022,Sep 2022,0.47,0.29,-0.18,-38.3
SLP,26-Oct-2022,Aug 2022,0.09,0.07,-0.02,-22.22
SM,03-Nov-2022,Sep 2022,1.77,1.82,0.05,2.82
SMAR,01-Dec-2022,Oct 2022,-0.14,-0.01,0.13,92.86
SMBC,24-Oct-2022,Sep 2022,1.37,1.04,-0.33,-24.09
SMBK,24-Oct-2022,Sep 2022,0.75,0.69,-0.06,-8.0
SMCI,01-Nov-2022,Sep 2022,3.13,3.42,0.29,9.27
SMG,02-Nov-2022,Sep 2022,-2.02,-2.04,-0.02,-0.99
SMMF,27-Oct-2022,Sep 2022,1.14,1.11,-0.03,-2.63
SMP,28-Oct-2022,Sep 2022,0.95,1.05,0.1,10.53
SMPL,21-Oct-2022,Aug 2022,0.29,0.36,0.07,24.14
SMRT,10-Nov-2022,Sep 2022,-0.11,-0.13,-0.02,-18.18
SMTC,30-Nov-2022,Oct 2022,0.63,0.65,0.02,3.17
SNA,20-Oct-2022,Sep 2022,3.76,4.14,0.38,10.11
SNBR,26-Oct-2022,Sep 2022,0.06,0.22,0.16,266.67
SNCY,01-Nov-2022,Sep 2022,0.06,0.12,0.06,100.0
SNDR,27-Oct-2022,Sep 2022,0.67,0.7,0.03,4.48
SNDX,03-Nov-2022,Sep 2022,-0.65,-0.58,0.07,10.77
SNEX,21-Nov-2022,Sep 2022,1.93,2.49,0.56,29.02
SNOW,30-Nov-2022,Oct 2022,0.03,0.11,0.08,266.67
SNPS,30-Nov-2022,Oct 2022,1.84,1.91,0.07,3.8
SNV,20-Oct-2022,Sep 2022,1.28,1.34,0.06,4.69
SNX,27-Sep-2022,Aug 2022,2.75,2.74,-0.01,-0.36
SO,27-Oct-2022,Sep 2022,1.33,1.31,-0.02,-1.5
SOFI,01-Nov-2022,Sep 2022,-0.1,-0.09,0.01,10.0
SOI,31-Oct-2022,Sep 2022,0.21,0.24,0.03,14.29
SON,31-Oct-2022,Sep 2022,1.43,1.6,0.17,11.89
SONO,16-Nov-2022,Sep 2022,-0.43,-0.5,-0.07,-16.28
SOVO,02-Nov-2022,Sep 2022,0.14,0.14,0.0,0.0
SP,02-Nov-2022,Sep 2022,0.76,0.8,0.04,5.26
SPB,18-Nov-2022,Sep 2022,1.04,0.48,-0.56,-53.85
SPCE,03-Nov-2022,Sep 2022,-0.4,-0.55,-0.15,-37.5
SPFI,21-Oct-2022,Sep 2022,0.7,0.86,0.16,22.86
SPG,01-Nov-2022,Sep 2022,2.93,2.97,0.04,1.37
SPGI,27-Oct-2022,Sep 2022,2.79,2.93,0.14,5.02
SPLK,30-Nov-2022,Oct 2022,0.23,0.83,0.6,260.87
SPNS,03-Nov-2022,Sep 2022,0.29,0.3,0.01,3.45
SPOT,25-Oct-2022,Sep 2022,-0.88,-0.99,-0.11,-12.5
SPR,03-Nov-2022,Sep 2022,-0.39,-0.15,0.24,61.54
SPSC,27-Oct-2022,Sep 2022,0.52,0.63,0.11,21.15
SPT,03-Nov-2022,Sep 2022,-0.04,-0.02,0.02,50.0
SPTN,09-Nov-2022,Sep 2022,0.47,0.55,0.08,17.02
SPWH,07-Dec-2022,Oct 2022,0.29,0.34,0.05,17.24
SPWR,08-Nov-2022,Sep 2022,0.1,0.13,0.03,30.0
SPXC,03-Nov-2022,Sep 2022,0.66,0.81,0.15,22.73
SQ,03-Nov-2022,Sep 2022,0.23,0.42,0.19,82.61
SQSP,08-Nov-2022,Sep 2022,0.03,0.07,0.04,133.33
SR,16-Nov-2022,Sep 2022,-0.64,-0.66,-0.02,-3.13
SRC,08-Nov-2022,Sep 2022,0.89,0.9,0.01,1.12
SRCE,20-Oct-2022,Sep 2022,1.2,1.32,0.12,10.0
SRCL,03-Nov-2022,Sep 2022,0.59,0.65,0.06,10.17
SRDX,09-Nov-2022,Sep 2022,-0.38,-0.26,0.12,31.58
SRE,03-Nov-2022,Sep 2022,1.79,1.97,0.18,10.06
SRPT,02-Nov-2022,Sep 2022,-1.21,-2.94,-1.73,-142.98
SSB,24-Oct-2022,Sep 2022,1.89,1.89,0.0,0.0
SSD,24-Oct-2022,Sep 2022,1.66,2.06,0.4,24.1
SSNC,27-Oct-2022,Sep 2022,1.17,1.15,-0.02,-1.71
SSP,08-Nov-2022,Sep 2022,0.52,0.38,-0.14,-26.92
SSRM,08-Nov-2022,Sep 2022,-0.05,-0.07,-0.02,-40.0
SSTI,08-Nov-2022,Sep 2022,-0.07,-0.11,-0.04,-57.14
SSTK,25-Oct-2022,Sep 2022,0.95,1.0,0.05,5.26
ST,25-Oct-2022,Sep 2022,0.86,0.85,-0.01,-1.16
STAA,02-Nov-2022,Sep 2022,0.21,0.37,0.16,76.19
STAG,27-Oct-2022,Sep 2022,0.54,0.35,-0.19,-35.19
STBA,20-Oct-2022,Sep 2022,0.81,0.95,0.14,17.28
STE,09-Nov-2022,Sep 2022,2.0,1.99,-0.01,-0.5
STEL,28-Oct-2022,Sep 2022,0.88,0.52,-0.36,-40.91
STEM,03-Nov-2022,Sep 2022,-0.15,-0.22,-0.07,-46.67
STEP,03-Nov-2022,Sep 2022,0.28,0.33,0.05,17.86
STER,09-Nov-2022,Sep 2022,0.3,0.29,-0.01,-3.33
STKL,09-Nov-2022,Sep 2022,0.02,0.02,0.0,0.0
STLD,19-Oct-2022,Sep 2022,4.97,5.46,0.49,9.86
STNE,17-Nov-2022,Sep 2022,0.06,0.1,0.04,66.67
STNG,01-Nov-2022,Sep 2022,3.81,4.29,0.48,12.6
STOK,14-Nov-2022,Sep 2022,-0.69,-0.66,0.03,4.35
STR,08-Nov-2022,Sep 2022,0.71,0.7,-0.01,-1.41
STRA,03-Nov-2022,Sep 2022,0.25,0.33,0.08,32.0
STRC,08-Nov-2022,Sep 2022,-0.14,-0.12,0.02,14.29
STRL,31-Oct-2022,Sep 2022,0.87,0.97,0.1,11.49
STRO,08-Nov-2022,Sep 2022,-0.15,-0.37,-0.22,-146.67
STT,18-Oct-2022,Sep 2022,1.79,1.82,0.03,1.68
STWD,09-Nov-2022,Sep 2022,0.51,0.51,0.0,0.0
STZ,06-Oct-2022,Aug 2022,2.88,3.17,0.29,10.07
SUI,24-Oct-2022,Sep 2022,2.52,2.65,0.13,5.16
SUM,02-Nov-2022,Sep 2022,0.76,0.7,-0.06,-7.89
SUMO,05-Dec-2022,Oct 2022,-0.15,-0.04,0.11,73.33
SUPN,08-Nov-2022,Sep 2022,0.32,0.03,-0.29,-90.63
SVC,03-Nov-2022,Sep 2022,0.47,0.54,0.07,14.89
SWAV,07-Nov-2022,Sep 2022,0.68,0.92,0.24,35.29
SWI,03-Nov-2022,Sep 2022,0.21,0.2,-0.01,-4.76
SWK,27-Oct-2022,Sep 2022,0.73,0.76,0.03,4.11
SWKS,03-Nov-2022,Sep 2022,2.91,3.02,0.11,3.78
SWN,27-Oct-2022,Sep 2022,0.3,0.32,0.02,6.67
SWTX,03-Nov-2022,Sep 2022,-1.31,-1.37,-0.06,-4.58
SWX,09-Nov-2022,Sep 2022,0.28,-0.05,-0.33,-117.86
SXC,31-Oct-2022,Sep 2022,0.16,0.49,0.33,206.25
SXI,03-Nov-2022,Sep 2022,1.6,1.6,0.0,0.0
SYBT,26-Oct-2022,Sep 2022,0.93,0.97,0.04,4.3
SYF,25-Oct-2022,Sep 2022,1.42,1.47,0.05,3.52
SYK,31-Oct-2022,Sep 2022,2.24,2.12,-0.12,-5.36
SYNA,03-Nov-2022,Sep 2022,3.3,3.52,0.22,6.67
SYNH,03-Nov-2022,Sep 2022,1.32,1.23,-0.09,-6.82
SYY,01-Nov-2022,Sep 2022,0.99,0.97,-0.02,-2.02
T,20-Oct-2022,Sep 2022,0.61,0.68,0.07,11.48
TA,01-Nov-2022,Sep 2022,2.01,2.54,0.53,26.37
TALO,02-Nov-2022,Sep 2022,0.32,0.75,0.43,134.38
TAP,01-Nov-2022,Sep 2022,1.36,1.32,-0.04,-2.94
TARS,09-Nov-2022,Sep 2022,-0.98,-0.84,0.14,14.29
TBBK,27-Oct-2022,Sep 2022,0.59,0.54,-0.05,-8.47
TBPH,07-Nov-2022,Sep 2022,-0.22,-0.21,0.01,4.55
TCBI,19-Oct-2022,Sep 2022,1.03,0.74,-0.29,-28.16
TCBK,26-Oct-2022,Sep 2022,1.05,1.12,0.07,6.67
TCMD,07-Nov-2022,Sep 2022,-0.1,0.1,0.2,200.0
TDC,07-Nov-2022,Sep 2022,0.28,0.31,0.03,10.71
TDG,10-Nov-2022,Sep 2022,4.94,5.5,0.56,11.34
TDOC,26-Oct-2022,Sep 2022,-0.59,-0.45,0.14,23.73
TDY,26-Oct-2022,Sep 2022,4.3,4.54,0.24,5.58
TEAM,03-Nov-2022,Sep 2022,0.38,0.36,-0.02,-5.26
TECH,01-Nov-2022,Sep 2022,0.46,0.45,-0.01,-2.17
TELL,02-Nov-2022,Sep 2022,0.01,-0.03,-0.04,-400.0
TENB,25-Oct-2022,Sep 2022,0.03,0.15,0.12,400.0
TER,25-Oct-2022,Sep 2022,1.04,1.15,0.11,10.58
TEX,27-Oct-2022,Sep 2022,1.05,1.2,0.15,14.29
TFC,18-Oct-2022,Sep 2022,1.26,1.24,-0.02,-1.59
TFSL,27-Oct-2022,Sep 2022,0.08,0.09,0.01,12.5
TFX,27-Oct-2022,Sep 2022,3.1,3.27,0.17,5.48
TGH,01-Nov-2022,Sep 2022,1.5,1.64,0.14,9.33
TGI,08-Nov-2022,Sep 2022,-0.04,0.07,0.11,275.0
TGNA,09-Nov-2022,Sep 2022,0.72,0.65,-0.07,-9.72
TGT,16-Nov-2022,Oct 2022,2.15,1.54,-0.61,-28.37
TGTX,10-Nov-2022,Sep 2022,-0.33,-0.26,0.07,21.21
TH,09-Nov-2022,Sep 2022,0.55,0.41,-0.14,-25.45
THC,20-Oct-2022,Sep 2022,1.28,1.44,0.16,12.5
THFF,25-Oct-2022,Sep 2022,1.39,1.5,0.11,7.91
THG,01-Nov-2022,Sep 2022,0.97,0.99,0.02,2.06
THO,07-Dec-2022,Oct 2022,2.09,2.53,0.44,21.05
THR,03-Nov-2022,Sep 2022,0.21,0.38,0.17,80.95
THRM,02-Nov-2022,Sep 2022,0.56,0.7,0.14,25.0
THRY,03-Nov-2022,Sep 2022,0.53,0.37,-0.16,-30.19
THS,07-Nov-2022,Sep 2022,0.13,0.18,0.05,38.46
TIL,14-Nov-2022,Sep 2022,-0.44,-0.37,0.07,15.91
TILE,04-Nov-2022,Sep 2022,0.24,0.3,0.06,25.0
TITN,30-Nov-2022,Oct 2022,1.15,1.83,0.68,59.13
TJX,16-Nov-2022,Oct 2022,0.8,0.86,0.06,7.5
TKR,26-Oct-2022,Sep 2022,1.33,1.52,0.19,14.29
TLS,09-Nov-2022,Sep 2022,0.02,0.1,0.08,400.0
TMCI,08-Nov-2022,Sep 2022,-0.28,-0.22,0.06,21.43
TMDX,03-Nov-2022,Sep 2022,-0.4,-0.25,0.15,37.5
TMHC,26-Oct-2022,Sep 2022,2.5,2.72,0.22,8.8
TMO,26-Oct-2022,Sep 2022,4.78,5.08,0.3,6.28
TMP,28-Oct-2022,Sep 2022,1.6,1.48,-0.12,-7.5
TMST,03-Nov-2022,Sep 2022,0.25,-0.09,-0.34,-136.0
TMUS,27-Oct-2022,Sep 2022,0.53,0.4,-0.13,-24.53
TNDM,02-Nov-2022,Sep 2022,-0.03,-0.27,-0.24,-800.0
TNET,25-Oct-2022,Sep 2022,1.02,1.64,0.62,60.78
TNK,03-Nov-2022,Sep 2022,1.81,1.7,-0.11,-6.08
TNL,27-Oct-2022,Sep 2022,1.29,1.28,-0.01,-0.78
TOL,06-Dec-2022,Oct 2022,3.88,4.67,0.79,20.36
TOST,10-Nov-2022,Sep 2022,-0.22,-0.19,0.03,13.64
TPB,26-Oct-2022,Sep 2022,0.56,0.72,0.16,28.57
TPC,02-Nov-2022,Sep 2022,0.01,-0.63,-0.64,-6400.0
TPH,27-Oct-2022,Sep 2022,1.17,1.45,0.28,23.93
TPIC,03-Nov-2022,Sep 2022,-0.21,-0.39,-0.18,-85.71
TPL,02-Nov-2022,Sep 2022,14.38,16.82,2.44,16.97
TPR,10-Nov-2022,Sep 2022,0.74,0.79,0.05,6.76
TPX,03-Nov-2022,Sep 2022,0.74,0.78,0.04,5.41
TRC,07-Nov-2022,Sep 2022,0.16,0.38,0.22,137.5
TREE,03-Nov-2022,Sep 2022,-0.89,-0.36,0.53,59.55
TREX,31-Oct-2022,Sep 2022,0.15,0.14,-0.01,-6.67
TRGP,03-Nov-2022,Sep 2022,1.23,0.84,-0.39,-31.71
TRIP,07-Nov-2022,Sep 2022,0.39,0.28,-0.11,-28.21
TRMB,02-Nov-2022,Sep 2022,0.66,0.66,0.0,0.0
TRMK,25-Oct-2022,Sep 2022,0.64,0.69,0.05,7.81
TRN,25-Oct-2022,Sep 2022,0.31,0.34,0.03,9.68
TRNO,02-Nov-2022,Sep 2022,0.5,0.29,-0.21,-42.0
TRNS,31-Oct-2022,Sep 2022,0.38,0.31,-0.07,-18.42
TROW,27-Oct-2022,Sep 2022,1.83,1.86,0.03,1.64
TROX,26-Oct-2022,Sep 2022,0.78,0.69,-0.09,-11.54
TRS,27-Oct-2022,Sep 2022,0.61,0.4,-0.21,-34.43
TRST,24-Oct-2022,Sep 2022,0.88,1.01,0.13,14.77
TRTN,01-Nov-2022,Sep 2022,2.76,2.88,0.12,4.35
TRTX,01-Nov-2022,Sep 2022,0.21,0.19,-0.02,-9.52
TRU,25-Oct-2022,Sep 2022,0.92,0.93,0.01,1.09
TRUP,03-Nov-2022,Sep 2022,-0.29,-0.32,-0.03,-10.34
TRV,19-Oct-2022,Sep 2022,1.77,2.2,0.43,24.29
TSCO,20-Oct-2022,Sep 2022,2.09,2.1,0.01,0.48
TSE,02-Nov-2022,Sep 2022,-2.54,-2.91,-0.37,-14.57
TSLA,19-Oct-2022,Sep 2022,0.95,1.05,0.1,10.53
TSN,14-Nov-2022,Sep 2022,1.7,1.63,-0.07,-4.12
TSP,31-Oct-2022,Sep 2022,-0.58,-0.5,0.08,13.79
TT,02-Nov-2022,Sep 2022,2.12,2.27,0.15,7.08
TTC,21-Dec-2022,Oct 2022,1.11,1.11,0.0,0.0
TTCF,15-Nov-2022,Sep 2022,-0.18,-0.46,-0.28,-155.56
TTD,09-Nov-2022,Sep 2022,0.24,0.26,0.02,8.33
TTEC,09-Nov-2022,Sep 2022,0.61,0.74,0.13,21.31
TTEK,09-Nov-2022,Sep 2022,1.17,1.26,0.09,7.69
TTGT,09-Nov-2022,Sep 2022,0.68,0.68,0.0,0.0
TTI,31-Oct-2022,Sep 2022,0.03,0.02,-0.01,-33.33
TTMI,02-Nov-2022,Sep 2022,0.43,0.56,0.13,30.23
TTWO,07-Nov-2022,Sep 2022,1.37,1.25,-0.12,-8.76
TUP,02-Nov-2022,Sep 2022,0.5,0.14,-0.36,-72.0
TW,27-Oct-2022,Sep 2022,0.44,0.45,0.01,2.27
TWI,07-Nov-2022,Sep 2022,0.49,0.54,0.05,10.2
TWKS,14-Nov-2022,Sep 2022,0.11,0.08,-0.03,-27.27
TWLO,03-Nov-2022,Sep 2022,-0.39,-0.27,0.12,30.77
TWNK,02-Nov-2022,Sep 2022,0.21,0.23,0.02,9.52
TWO,08-Nov-2022,Sep 2022,0.64,0.61,-0.03,-4.69
TWOU,07-Nov-2022,Sep 2022,-0.02,-0.05,-0.03,-150.0
TWST,18-Nov-2022,Sep 2022,-1.28,-0.91,0.37,28.91
TXG,02-Nov-2022,Sep 2022,-0.45,-0.37,0.08,17.78
TXN,25-Oct-2022,Sep 2022,2.37,2.45,0.08,3.38
TXRH,27-Oct-2022,Sep 2022,0.87,0.93,0.06,6.9
TXT,27-Oct-2022,Sep 2022,0.94,1.06,0.12,12.77
TYL,26-Oct-2022,Sep 2022,1.87,2.06,0.19,10.16
U,09-Nov-2022,Sep 2022,-0.14,-0.14,0.0,0.0
UAA,03-Nov-2022,Sep 2022,0.16,0.2,0.04,25.0
UAL,18-Oct-2022,Sep 2022,2.21,2.81,0.6,27.15
UBA,15-Dec-2022,Oct 2022,0.39,0.39,0.0,0.0
UBER,01-Nov-2022,Sep 2022,-0.17,-0.61,-0.44,-258.82
UBSI,27-Oct-2022,Sep 2022,0.67,0.76,0.09,13.43
UCBI,18-Oct-2022,Sep 2022,0.75,0.75,0.0,0.0
UCTT,26-Oct-2022,Sep 2022,1.06,1.06,0.0,0.0
UDMY,02-Nov-2022,Sep 2022,-0.18,-0.15,0.03,16.67
UDR,26-Oct-2022,Sep 2022,0.59,0.6,0.01,1.69
UE,03-Nov-2022,Sep 2022,0.3,0.1,-0.2,-66.67
UEC,19-Dec-2022,Oct 2022,-0.02,-0.01,0.01,50.0
UFCS,02-Nov-2022,Sep 2022,-0.48,-0.47,0.01,2.08
UFPI,20-Oct-2022,Sep 2022,2.51,2.66,0.15,5.98
UHAL,09-Nov-2022,Sep 2022,2.06,1.8,-0.26,-12.62
UHS,25-Oct-2022,Sep 2022,2.4,2.54,0.14,5.83
UI,04-Nov-2022,Sep 2022,1.74,1.54,-0.2,-11.49
ULCC,26-Oct-2022,Sep 2022,0.1,0.14,0.04,40.0
ULH,27-Oct-2022,Sep 2022,1.35,1.84,0.49,36.3
ULTA,01-Dec-2022,Oct 2022,4.09,5.34,1.25,30.56
UMBF,25-Oct-2022,Sep 2022,2.16,1.82,-0.34,-15.74
UMH,08-Nov-2022,Sep 2022,0.22,0.21,-0.01,-4.55
UNF,19-Oct-2022,Aug 2022,1.76,1.79,0.03,1.7
UNFI,07-Dec-2022,Oct 2022,1.14,1.13,-0.01,-0.88
UNH,14-Oct-2022,Sep 2022,5.45,5.79,0.34,6.24
